uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category,event_info,event_member_org,event_source_org,event_distribution,event_threat_level_id,event_analysis,event_date,event_tag,event_timestamp
"1d1c362d-d053-4dfc-847c-85eb8a6c35a4",1025,"Other","float",4.6716861974421,"",0,1545983863,"entropy","","86d676f1-4d5a-4f58-8799-f879669fafde","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"e917647c-07bd-4429-bbc6-e7f6991ebcc2",1025,"Payload delivery","md5","dc8978bbd3faf0f5bfbef34960349ed0","",1,1545983863,"md5","","86d676f1-4d5a-4f58-8799-f879669fafde","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"283f6c30-6918-42e3-994b-f537af3594bc",1025,"Payload delivery","sha1","f85dfb0c5bf736b34c1466d210a76ded4aa6ba2c","",1,1545983863,"sha1","","86d676f1-4d5a-4f58-8799-f879669fafde","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"b3043bf1-03ab-476d-bd2b-bba4993d8bb4",1025,"Payload delivery","sha256","434db3256589cc1a4b06121d07e944e5562fd90240cd3ed09842a029df2dd8c1","",1,1545983863,"sha256","","86d676f1-4d5a-4f58-8799-f879669fafde","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"bffcc72d-89f2-4190-b8e8-3bc1889f6568",1025,"Payload delivery","sha512","32e420c153acfdad372445924fe394370bfe1e57605f38636440d12147d23ef7ce4f0a6e50ecbf10d056fe5ef645d1ce2e108c1259b1212aa46764599e462c18","",1,1545983863,"sha512","","86d676f1-4d5a-4f58-8799-f879669fafde","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"b6f9a181-1827-43ba-b02e-b91ea50ae363",1025,"Payload delivery","ssdeep","768:IkUFGXakD2DX6+bf+GxsJLk/+keLxtRMm3btcSNk6wb7ts42zgg:IUMDXB7+Gxsli+kobEfyZ","",1,1545983863,"ssdeep","","86d676f1-4d5a-4f58-8799-f879669fafde","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"1c619cc5-b70a-4674-b0c5-6a5869a82179",1025,"Other","text",".data","",0,1545983863,"name","","55ee131c-0227-4651-84e6-595e84411fa3","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"9414cc34-5647-4999-8ba6-a4869bd013a9",1025,"Other","size-in-bytes",168448,"",0,1545983863,"size-in-bytes","","55ee131c-0227-4651-84e6-595e84411fa3","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"d455578a-a933-4ab7-9ff2-a3a3e17de125",1025,"Other","float",0.88156694374417,"",0,1545983863,"entropy","","55ee131c-0227-4651-84e6-595e84411fa3","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"72829a15-6aa2-419b-9dfb-e830c6324963",1025,"Payload delivery","md5","0187542b3d3206b1b8150429cf4d46f2","",1,1545983863,"md5","","55ee131c-0227-4651-84e6-595e84411fa3","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"6f674c31-d9a2-4ecf-bcaa-ab7c69f853c1",1025,"Payload delivery","sha1","0fdd336b35c42877e465aaa7244706819967392b","",1,1545983863,"sha1","","55ee131c-0227-4651-84e6-595e84411fa3","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"a76fe5e0-411a-432d-9f39-bdc532328bf0",1025,"Payload delivery","sha256","40ee86720b3f7c2b790361245d4b9671dd9b8c655c565a486c70388a90d002ae","",1,1545983863,"sha256","","55ee131c-0227-4651-84e6-595e84411fa3","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"ab9db1da-3f04-4e9a-b0d1-f7780712eb7b",1025,"Payload delivery","sha512","1357c6f55a578f61d526f6705198c0e658dcb5c4532944cf7c6cbd26cb6134c8f3ae7431e471a762b6d88c04cea090a48119da33a03fea0c34fd9cd927e292e7","",1,1545983863,"sha512","","55ee131c-0227-4651-84e6-595e84411fa3","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"91b141d3-e4ae-45d9-82af-71f665b75a68",1025,"Payload delivery","ssdeep","384:bm2kfRpZDJZmLRUuk6c49ZFp+Q5PvMpyWUaApcx:bqTPmyOcgNLkKs","",1,1545983863,"ssdeep","","55ee131c-0227-4651-84e6-595e84411fa3","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"3f05b433-7111-43ff-b305-d5cc43a2b9e5",1025,"Other","text",".pdata","",0,1545983863,"name","","35b8f3d2-dc7c-4981-8831-d5f833664eae","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"f26a30f9-1dae-4c0d-b566-ce472b62af0f",1025,"Other","size-in-bytes",13312,"",0,1545983863,"size-in-bytes","","35b8f3d2-dc7c-4981-8831-d5f833664eae","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"a8861fd9-3ed5-41d5-af85-431a7ffa14fc",1025,"Other","float",5.5097110428088,"",0,1545983863,"entropy","","35b8f3d2-dc7c-4981-8831-d5f833664eae","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"dbcf30f4-d24d-494f-877c-4234d9dc5a1f",1025,"Payload delivery","md5","0662a28e65e22519d99668ac8c612770","",1,1545983863,"md5","","35b8f3d2-dc7c-4981-8831-d5f833664eae","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"e3af291f-557a-4dc6-9424-9bd1a2cf76d5",1025,"Payload delivery","sha1","4c9bd3026cdbdd8465f2f9b4fc7efdda8a01492e","",1,1545983863,"sha1","","35b8f3d2-dc7c-4981-8831-d5f833664eae","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"2540ce18-8e83-4a2b-aa43-4091ad781965",1025,"Payload delivery","sha256","479b42dcc05eccb1bd9b278dc3f71a03d0a15b0eec6863baf2843c8b910de1ee","",1,1545983863,"sha256","","35b8f3d2-dc7c-4981-8831-d5f833664eae","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"83d79ce6-d474-4489-8fb3-a9c226b539b6",1025,"Payload delivery","sha512","b68487b1ae3855c5ac2276b200e89b6d37ace9fc12b412aefb4b4aa845587a347d655ae324c9b497758b4135d0ff57be64e2a409c08be7541af17d1d60fb41f4","",1,1545983863,"sha512","","35b8f3d2-dc7c-4981-8831-d5f833664eae","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"52d622b5-46ce-412e-9445-33441a5e1e35",1025,"Payload delivery","ssdeep","384:AGRZqhwRmmOTZ83vaBrbOOuKLo5u3S+jp+G3W5:5R4h2m/TZiarTu6S+jp+sm","",1,1545983863,"ssdeep","","35b8f3d2-dc7c-4981-8831-d5f833664eae","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"735b2433-2a6e-4163-983d-d4b2736da6c7",1025,"Other","text",".rsrc","",0,1545983863,"name","","74c8d687-0ade-4e05-ad5d-b00e851e62fa","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"bd879bcf-90ad-4531-89a0-b1bbd21dd5a2",1025,"Other","size-in-bytes",178176,"",0,1545983863,"size-in-bytes","","74c8d687-0ade-4e05-ad5d-b00e851e62fa","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"508eaf0b-8c61-4e60-864e-1696efa923ee",1025,"Other","float",7.9615599049273,"",0,1545983863,"entropy","","74c8d687-0ade-4e05-ad5d-b00e851e62fa","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"9279aabe-4c02-4565-bedd-5028ff469dbf",1025,"Payload delivery","md5","50d7fbee853a4e85c8774541baed7450","",1,1545983863,"md5","","74c8d687-0ade-4e05-ad5d-b00e851e62fa","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"06802101-82ff-4f01-afad-9d7229a60584",1025,"Payload delivery","sha1","0bf92ada61fec0bdfe0c225ab918a390cd5cd96e","",1,1545983863,"sha1","","74c8d687-0ade-4e05-ad5d-b00e851e62fa","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"f30c604f-f9b1-4674-af6a-9ffe223ea349",1025,"Payload delivery","sha256","9d1987fc565c410cd9e62c0d549824ed574a3f12ba6a7fd55fd29c3846c8d194","",1,1545983864,"sha256","","74c8d687-0ade-4e05-ad5d-b00e851e62fa","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"cd7e356f-9f75-402c-8a7f-bd69179d329b",1025,"Payload delivery","sha512","8213ed90c7395fb7667060812f319dffdeecdd8b9a15df320d0cd9f2ce46977003716be4abd5c7e1d995978bf6e3a32c5cfa2c44da88cef13de7938d92c83254","",1,1545983864,"sha512","","74c8d687-0ade-4e05-ad5d-b00e851e62fa","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"420945b5-6880-42ff-a3c8-d642c14c004a",1025,"Payload delivery","ssdeep","3072:vPkI7w2dWn9+xQdhh4/xc1M31WH0THsOCVBz9amqWAl/l6hxrgQpTLEM9:vsItWn9EQdhKLP3OxImqtextp/Ei","",1,1545983864,"ssdeep","","74c8d687-0ade-4e05-ad5d-b00e851e62fa","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"a233eb41-3db4-47fe-a9e0-651c6feed212",1025,"Other","text",".reloc","",0,1545983864,"name","","14220d97-dcbc-4c77-9a07-dfb2fd365b9d","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"594ab256-ba20-4f51-b861-50047b296ff5",1025,"Other","size-in-bytes",3072,"",0,1545983864,"size-in-bytes","","14220d97-dcbc-4c77-9a07-dfb2fd365b9d","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"dfe03f78-6fb6-4d64-a66a-90270f603f53",1025,"Other","float",3.5959273270587,"",0,1545983864,"entropy","","14220d97-dcbc-4c77-9a07-dfb2fd365b9d","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"964a7716-0648-4698-8d11-27a4126a9b9e",1025,"Payload delivery","md5","c38d6b4dd72f6c203b9b6e6f7b600c95","",1,1545983864,"md5","","14220d97-dcbc-4c77-9a07-dfb2fd365b9d","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"e19ae793-3c4a-453a-b39a-49c21689b204",1025,"Payload delivery","sha1","0664d776696abe79a6c1847a2678c89d7d52e643","",1,1545983864,"sha1","","14220d97-dcbc-4c77-9a07-dfb2fd365b9d","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"245257fa-c390-42c5-9d49-0629dedade4a",1025,"Payload delivery","sha256","34ec2817a0ba5a3761e0d5c570e14a712babf9e5589e8e5865d9f8ddc033a05e","",1,1545983864,"sha256","","14220d97-dcbc-4c77-9a07-dfb2fd365b9d","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"7b3337a9-0cf9-4d3a-8420-634dd8104793",1025,"Payload delivery","sha512","fded8ac76d489b9311f56aa38571c356bb2b14af2335b5c2738cedb77d58f3ac5f70d99ad1ba68d8133037ba450d41981085da6a6328dbf9109371add2890ac0","",1,1545983864,"sha512","","14220d97-dcbc-4c77-9a07-dfb2fd365b9d","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"7cedc476-8221-4825-8ac3-7770d2331514",1025,"Payload delivery","ssdeep","12:vqAG/n4n/oJFM3EMUH8FMsSFng9HoAIgo+hK1vveQggQHHHHHoAIgoAI+lKs0gXE:uM3EMUH8+heFuvvgRKs0q7/UklsJ","",1,1545983864,"ssdeep","","14220d97-dcbc-4c77-9a07-dfb2fd365b9d","pe-section","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"57a5eff0-feeb-4c5a-ad52-d2185308a71c",1025,"Other","text","exe","",0,1545983864,"type","","781698cc-3b82-4775-9b6e-a9b5752e16ef","pe","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"5d1e1483-7fb4-4584-8f70-6a0f78003795",1025,"Other","text",5368844388,"",0,1545983864,"entrypoint-address","","781698cc-3b82-4775-9b6e-a9b5752e16ef","pe","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"a14983e0-bd11-4da0-b4c6-abb06fd66979",1025,"Other","datetime","2011-07-15T14:10:08.000000+0000","",0,1545983864,"compilation-timestamp","","781698cc-3b82-4775-9b6e-a9b5752e16ef","pe","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"bab86c0d-ed69-4e18-913b-19e8c57149ef",1025,"Payload delivery","filename","PC-Doctor","",1,1545983864,"original-filename","","781698cc-3b82-4775-9b6e-a9b5752e16ef","pe","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"467a4272-372b-43ba-8dcf-a9e405fa367b",1025,"Payload delivery","filename","PC-Doctor","",1,1545983864,"internal-filename","","781698cc-3b82-4775-9b6e-a9b5752e16ef","pe","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"654a3062-e595-48db-836f-1e05f34bd419",1025,"Other","text","PC-Doctor Hardware Diagnostic Tools Update","",0,1545983864,"file-description","","781698cc-3b82-4775-9b6e-a9b5752e16ef","pe","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
"4ccf3e63-1cd8-44f8-b7b9-b36d608fc2a9",1025,"Other","text","1.0.0.0","",0,1545983864,"file-version","","781698cc-3b82-4775-9b6e-a9b5752e16ef","pe","file","Shamoon potential samples","ORGNAME","CIRCL",3,"Medium",2,"2018-12-28","tlp:white,misp-galaxy:tool=""Shamoon"",circl:incident-classification=""malware"",misp-galaxy:malpedia=""DistTrack"",misp-galaxy:mitre-malware=""Shamoon""",1593651459
