uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category,event_info,event_member_org,event_source_org,event_distribution,event_threat_level_id,event_analysis,event_date,event_tag,event_timestamp
"5e4ae7a3-ef8c-49f1-8f58-155674656a8a",1156,"Network activity","ip-dst","89.208.196.16","tied to siliconmadeinhk.com",1,1581967386,"","kill-chain:Delivery","","","","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e4ae897-bb28-47fe-811d-04470a0a020f",1156,"Artifacts dropped","regkey|value","Software\Microsoft\Windows\CurrentVersion\RunOnce|%USERPROFILE%\PROTOZOA.vbs","",0,1581967556,"","kill-chain:Installation","","","","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e4aea88-9e20-4d2d-9b04-421b0a0a020f",1156,"External analysis","link","https://laskowski-tech.com/2020/02/17/what-is-this-bad-for-sure-racoon-stealer-maybe/","Walkthrough writeup of malware execution",0,1581968008,"","","","","","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e4afc46-fc7c-4164-819a-44c7950d210f",1156,"Network activity","hostname","server237-5.web-hosting.com","",1,1581972550,"","","","","","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f03-ac5c-41e0-aaff-48b30a0a020f",1156,"Artifacts dropped","malware-sample","PROTOZOA.exe|9dec963dd964716405adbe9ef9006de7","",1,1581967575,"malware-sample","kill-chain:Installation","5e488f03-b2f8-4607-93af-4e030a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f03-15ec-4d39-8f73-42350a0a020f",1156,"Artifacts dropped","filename","PROTOZOA.exe","",0,1581813507,"filename","","5e488f03-b2f8-4607-93af-4e030a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f03-7ecc-4323-bcca-42230a0a020f",1156,"Artifacts dropped","md5","9dec963dd964716405adbe9ef9006de7","",1,1581813507,"md5","","5e488f03-b2f8-4607-93af-4e030a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f03-7e74-42ed-9d93-4dc40a0a020f",1156,"Artifacts dropped","sha1","452d05a5ad2fdd2b8f45b878b2078900b9f072b2","",1,1581813507,"sha1","","5e488f03-b2f8-4607-93af-4e030a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f03-348c-414e-a84c-40ea0a0a020f",1156,"Artifacts dropped","sha256","585f829c600736a9613d0870c6460068d9461a7be35c07149fe58143b2f24b6f","",1,1581813507,"sha256","","5e488f03-b2f8-4607-93af-4e030a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f03-7384-48a9-b0a5-4e340a0a020f",1156,"Other","size-in-bytes",36864,"",0,1581813507,"size-in-bytes","","5e488f03-b2f8-4607-93af-4e030a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f10-fe1c-46b4-ad76-481e0a0a020f",1156,"Artifacts dropped","malware-sample","PROTOZOA.vbs|701a346228708332063529695210309a","",1,1581967575,"malware-sample","kill-chain:Installation","5e488f10-027c-49ed-a39f-4f3e0a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f10-b4b4-4a7d-9a31-41380a0a020f",1156,"Artifacts dropped","filename","PROTOZOA.vbs","",0,1581813520,"filename","","5e488f10-027c-49ed-a39f-4f3e0a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f10-57ec-4bf6-b936-49000a0a020f",1156,"Artifacts dropped","md5","701a346228708332063529695210309a","",1,1581813520,"md5","","5e488f10-027c-49ed-a39f-4f3e0a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f10-d3b0-4884-a549-41bd0a0a020f",1156,"Artifacts dropped","sha1","651daa1d0e25c515d8ec9e40627efa0e572de9b7","",1,1581813520,"sha1","","5e488f10-027c-49ed-a39f-4f3e0a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f10-fb94-4824-a1b5-4ffe0a0a020f",1156,"Artifacts dropped","sha256","ea755fc9ed86a2a8fd8712e76e1a8ebc2d871ec143b53f4abd3ef4d9150263fa","",1,1581813520,"sha256","","5e488f10-027c-49ed-a39f-4f3e0a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f10-7f8c-4d27-8a4f-40a20a0a020f",1156,"Other","size-in-bytes",104,"",0,1581813520,"size-in-bytes","","5e488f10-027c-49ed-a39f-4f3e0a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f1f-2a60-4413-81c7-41020a0a020f",1156,"Payload delivery","malware-sample","Irs letter with W2.doc|b102452e6d92a217995f4ca5523d0b85","",1,1581967386,"malware-sample","kill-chain:Delivery","5e488f1f-6f84-4eec-8d89-4b990a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f1f-2d94-435d-82e3-44fa0a0a020f",1156,"Payload delivery","filename","Irs letter with W2.doc","",0,1581813535,"filename","","5e488f1f-6f84-4eec-8d89-4b990a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f1f-20e0-4d04-a72e-4fb00a0a020f",1156,"Payload delivery","md5","b102452e6d92a217995f4ca5523d0b85","",1,1581813535,"md5","","5e488f1f-6f84-4eec-8d89-4b990a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f1f-7d00-4704-8063-48cc0a0a020f",1156,"Payload delivery","sha1","ce297b51992a43698b61467beb7b1bae55605037","",1,1581813535,"sha1","","5e488f1f-6f84-4eec-8d89-4b990a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
"5e488f1f-6fbc-41db-b723-42610a0a020f",1156,"Payload delivery","sha256","5be14f4258ed8d96da626dff4c8980f121208c45595639ba1fbeb9f895debaa4","",1,1581813535,"sha256","","5e488f1f-6f84-4eec-8d89-4b990a0a020f","file","file","IRS Doc Malware","ORGNAME","laskowski-tech.com",3,"Low",0,"2020-02-16","misp-galaxy:mitre-attack-pattern=""Spearphishing Attachment - T1193"",misp-galaxy:mitre-attack-pattern=""Command-Line Interface - T1059"",misp-galaxy:mitre-attack-pattern=""PowerShell - T1086"",misp-galaxy:mitre-attack-pattern=""Scripting - T1064"",misp-galaxy:mitre-attack-pattern=""Registry Run Keys / Startup Folder - T1060"",misp-galaxy:mitre-attack-pattern=""BITS Jobs - T1197"",misp-galaxy:mitre-attack-pattern=""Commonly Used Port - T1043"",misp-galaxy:mitre-attack-pattern=""Standard Cryptographic Protocol - T1032"",tlp:white,maldoc",1597724439
