uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category,event_info,event_member_org,event_source_org,event_distribution,event_threat_level_id,event_analysis,event_date,event_tag,event_timestamp
"5c6d25b3-f31c-4575-a603-43d50add7fba",1050,"Network activity","url","http://185.135.80.163/DEMON.i686","",1,1550656947,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b3-f5ec-45b6-9664-43aa0add7fba",1050,"Payload delivery","filename","DEMON.i686","",1,1550656947,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b3-56f8-4ba5-896d-4d4d0add7fba",1050,"Network activity","url","http://185.135.80.163/DEMON.ppc","",1,1550656947,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b3-858c-4985-bcf5-45e60add7fba",1050,"Payload delivery","filename","DEMON.ppc","",1,1550656947,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b3-e6f8-404b-b245-488f0add7fba",1050,"Network activity","url","http://185.135.80.163/DEMON.i586","",1,1550656947,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b3-a0fc-47eb-bb93-44ec0add7fba",1050,"Payload delivery","filename","DEMON.i586","",1,1550656947,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b3-8090-4aef-832a-45840add7fba",1050,"Network activity","url","http://185.135.80.163/DEMON.m68k","",1,1550656947,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b4-118c-40a8-95d7-407c0add7fba",1050,"Payload delivery","filename","DEMON.m68k","",1,1550656948,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b4-b64c-4df7-9a9b-491f0add7fba",1050,"Network activity","url","http://185.135.80.163/sh","",1,1550656948,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b4-9a00-4467-b95e-4ef80add7fba",1050,"Network activity","url","http://185.135.80.163/nut","",1,1550656948,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b4-a64c-4623-bf7e-41bb0add7fba",1050,"Network activity","url","http://185.135.80.163/apache2","",1,1550656948,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6d25b4-381c-4a93-84cd-47410add7fba",1050,"Network activity","url","http://185.135.80.163/telnetd","",1,1550656948,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6fbe6e-eba0-4dd5-8e04-4881950d210f",1050,"Network activity","url","ftp://185.135.82.116/","",1,1550827118,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"5c6fbe88-6100-4d4a-9efd-42de950d210f",1050,"Network activity","ip-dst","185.135.82.116","",1,1550827144,"","","","","","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"be442f65-789e-44f5-ae00-336eb6c32d78",1050,"Other","text","NULL","",0,1550655984,"type","","ab5f0c85-5623-424c-bc03-d79841700d74","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"d297f64b-74df-4f93-a9eb-bb8780fbdadd",1050,"Other","size-in-bytes",0,"",0,1550655984,"size-in-bytes","","ab5f0c85-5623-424c-bc03-d79841700d74","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"7f3bc4cc-4323-48d3-9190-bc02c31ae268",1050,"Other","text",".init","",0,1550655985,"name","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"29cd4320-fa69-44bf-a770-7cdd4a6e31bd",1050,"Other","text","PROGBITS","",0,1550655985,"type","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"af3172dc-e50f-4e00-9e8e-6e7483a84183",1050,"Other","text","ALLOC","",0,1550655985,"flag","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"7b964085-e632-4767-b1b8-35dffb9aa068",1050,"Other","text","EXECINSTR","",0,1550655985,"flag","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"61d181d5-65e2-49f0-af81-e02f8fd427b0",1050,"Other","size-in-bytes",24,"",0,1550655985,"size-in-bytes","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"b786eb3b-8b39-429a-908e-f7687050ad47",1050,"Other","float",4.136842188131,"",0,1550655985,"entropy","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"50022e4f-414d-4fb1-9f35-d680c8381622",1050,"Payload delivery","md5","7fcf78111133a7c68de5cd192adb4131","",1,1550655985,"md5","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"d9e97ba6-1f67-417d-8d5e-5d0ba7c6cfe2",1050,"Payload delivery","sha1","7d047261e5ef5b461ceaa73a9e18e4d0f33ceb7e","",1,1550655985,"sha1","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"06036345-be1b-41cf-a67d-187bd097b66b",1050,"Payload delivery","sha256","b0fd3b5c5e3ff1b290e3056639ea0bcf9ab17ab0f7c8449ffe1027866bf03ca4","",1,1550655985,"sha256","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"51e732a1-0132-4211-bf24-307ba3d61077",1050,"Payload delivery","sha512","9460a4051ef0944b0e343ae72251661aa9f29b4cf2f7dea5cae5d2358060f0b208ce42c851cc0aae33a993068039236153f61a3e6ab8e7c62a5d02de596eadf9","",1,1550655985,"sha512","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"ad909b66-fcd1-4220-b2a4-893f853f227b",1050,"Payload delivery","ssdeep","3:4FcMhZUfRn:4+gqfR","",1,1550655985,"ssdeep","","4f5d6000-e3f0-4282-944c-8ab3f686c973","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"076d86db-6e17-4698-97b4-6b742eb0a1e2",1050,"Other","text",".text","",0,1550655985,"name","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"273dbb6a-0d0f-4e0f-be2b-50ce6e4c9778",1050,"Other","text","PROGBITS","",0,1550655985,"type","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"f9b360ce-aa6c-4c8e-9422-f09ac948c01e",1050,"Other","text","ALLOC","",0,1550655985,"flag","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"7b33caa6-c8db-4f7d-bb8b-136de53d7074",1050,"Other","text","EXECINSTR","",0,1550655985,"flag","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"2373eac4-47fd-4037-afa9-b937516ec1aa",1050,"Other","size-in-bytes",54128,"",0,1550655985,"size-in-bytes","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"933e9131-3ac5-4ae8-aa6b-af39649d53db",1050,"Other","float",5.8219803146545,"",0,1550655985,"entropy","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"ca78217a-4850-4948-bfe9-86044531f004",1050,"Payload delivery","md5","b2727915ee1b50786e800df94a3a32c6","",1,1550655985,"md5","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"765a64ef-5562-463b-a9fa-29e4190f3c07",1050,"Payload delivery","sha1","be8dffaaed1566eb68539de3a3404a6107c359ee","",1,1550655985,"sha1","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"04ae3427-7379-4434-a59a-865bb713fd39",1050,"Payload delivery","sha256","2a7b18183df9d53ef109e28c3e0904b656829a920203676ba6a8926b476b35ac","",1,1550655985,"sha256","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"8c278b0b-5405-427e-aad1-903a0c926232",1050,"Payload delivery","sha512","dac4da211e3ddba824ac8bae6ce99b1ce5023c27911a8e6964107954b14aaca7ce906440600df013d5a3ebea907b17145fe8c73647fe78f342557eb667ac618e","",1,1550655985,"sha512","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
"333c9b01-5e98-4db3-9031-4e5e91346733",1050,"Payload delivery","ssdeep","768:pqKdk8huF9bB2POJ+/aOBZn39uM+bRwLMZSNEySU1c2yk1mpSUu+OfVOrb6u9:LVkFZ+ywx5+b+yaaU1cBkSSUAfVOrd","",1,1550655986,"ssdeep","","dc897614-58b7-418c-a6d6-fee0515c8e7a","elf-section","file","IoT malware - Gafgyt.Gen28 (active) - 20190220 - 20190222","ORGNAME","CIRCL",3,"Low",2,"2019-02-20","tlp:white,osint:source-type=""automatic-collection"",circl:incident-classification=""malware"",misp-galaxy:botnet=""Gafgyt"",misp-galaxy:malpedia=""Bashlite"",misp-galaxy:tool=""Gafgyt"",adversary:infrastructure-action=""take-down""",1613646089
